Date,AAPL,DELL,MSFT,XOM
2008-07-01,164.0,21.5,26.44,86.75
2008-07-02,168.18,22.69,25.88,87.24
2008-07-03,165.75,22.35,25.6,86.9
2008-07-07,171.9,22.51,25.45,86.38
2008-07-08,172.74,22.18,25.51,84.86
2008-07-09,174.14,21.6,25.18,84.12
2008-07-10,171.37,21.44,24.98,83.76
2008-07-11,171.0,21.78,24.87,84.31
2008-07-14,173.08,22.01,25.07,84.48
2008-07-15,166.39,21.79,24.93,81.87
2008-07-16,168.6,22.25,25.92,79.41
2008-07-17,171.39,23.1,27.11,79.1
2008-07-18,165.0,24.0,25.11,79.93
2008-07-21,161.12,23.56,25.53,81.11
2008-07-22,146.53,23.26,25.48,81.57
2008-07-23,161.56,23.2,25.85,80.6
2008-07-24,158.45,23.2,25.44,79.73
2008-07-25,158.65,23.05,25.5,80.76
2008-07-28,154.02,23.11,25.34,80.65
2008-07-29,153.65,23.21,25.4,79.75
2008-07-30,156.08,23.79,25.9,80.53
2008-07-31,156.98,23.97,25.71,80.19
2008-08-01,155.75,24.0,25.07,79.45
2008-08-04,152.91,24.27,25.11,76.14
2008-08-05,154.82,24.85,25.5,76.21
2008-08-06,158.0,24.81,26.38,77.24
2008-08-07,161.5,24.86,26.73,77.31
2008-08-08,163.75,24.9,27.19,76.31
2008-08-11,169.67,24.85,27.66,77.04
2008-08-12,173.51,24.88,27.58,76.51
2008-08-13,175.9,24.91,27.76,76.8
2008-08-14,177.84,24.91,27.56,76.91
2008-08-15,175.05,25.01,27.58,76.19
2008-08-18,173.82,24.46,27.55,76.3
2008-08-19,171.81,24.33,27.27,76.37
2008-08-20,173.61,24.5,27.17,77.38
2008-08-21,171.89,24.65,26.86,79.0
2008-08-22,175.57,24.94,27.22,79.15
2008-08-25,171.66,24.95,27.46,78.64
2008-08-26,172.61,24.95,27.17,78.82
2008-08-27,172.19,25.08,27.13,80.0
2008-08-28,172.75,24.95,27.6,79.89
2008-08-29,169.04,21.72,27.29,80.01
2008-09-02,165.0,20.8,27.06,77.28
2008-09-03,164.0,20.27,26.84,77.01
2008-09-04,160.81,20.0,26.35,75.7
2008-09-05,157.65,20.19,25.63,74.69
2008-09-08,151.46,19.85,25.67,76.0
2008-09-09,149.79,19.27,26.05,73.26
2008-09-10,148.8,19.2,26.25,73.54
2008-09-11,146.0,18.82,26.03,73.62
2008-09-12,146.5,18.82,26.94,75.51
2008-09-15,140.36,17.93,26.73,73.25
2008-09-16,132.15,15.68,25.52,71.51
2008-09-17,127.83,15.43,24.5,74.82
2008-09-18,120.68,16.28,24.01,74.55
2008-09-19,136.31,14.5,23.5,78.22
2008-09-22,130.66,16.5,25.32,78.53
2008-09-23,126.66,16.33,25.34,77.58
2008-09-24,125.15,16.28,25.46,77.02
2008-09-25,128.52,16.5,25.74,78.5
2008-09-26,123.0,16.57,26.14,78.61
2008-09-29,100.59,15.41,25.01,74.06
2008-09-30,106.3,15.5,25.54,75.17
2008-10-01,107.39,15.99,26.28,74.93
2008-10-02,100.0,15.08,25.7,76.44
2008-10-03,94.65,15.16,26.24,77.55
2008-10-06,87.54,14.29,24.14,73.73
2008-10-07,88.95,13.55,23.14,74.96
2008-10-08,85.68,13.23,22.5,74.0
2008-10-09,86.6,13.29,22.07,67.47
2008-10-10,85.0,12.46,20.65,56.51
2008-10-13,101.02,13.56,22.63,63.88
2008-10-14,103.14,14.0,23.6,68.71
2008-10-15,97.89,12.58,22.48,61.33
2008-10-16,91.74,12.27,21.31,59.17
2008-10-17,85.89,12.74,23.31,65.6
2008-10-20,93.64,12.8,23.01,69.74
2008-10-21,91.16,12.46,23.27,69.21
2008-10-22,92.93,11.47,20.9,63.9
2008-10-23,91.9,11.49,20.89,64.39
2008-10-24,90.11,10.59,20.95,64.0
2008-10-27,91.86,11.27,21.02,65.0
2008-10-28,92.37,11.71,21.34,67.06
2008-10-29,99.94,11.93,22.7,73.06
2008-10-30,107.61,12.07,22.39,71.44
2008-10-31,105.14,11.85,22.12,73.25
2008-11-03,104.86,12.24,22.21,72.5
2008-11-04,106.67,12.66,22.87,75.07
2008-11-05,102.99,12.6,22.05,72.84
2008-11-06,98.0,11.89,20.86,69.4
2008-11-07,95.72,12.03,21.0,70.48
2008-11-10,94.5,11.64,21.19,72.8
2008-11-11,92.26,11.01,20.79,71.59
2008-11-12,90.01,10.5,20.28,68.7
2008-11-13,86.02,8.85,18.74,67.54
2008-11-14,90.0,9.92,19.65,71.9
2008-11-17,87.26,10.27,19.15,73.0
2008-11-18,86.86,10.14,18.75,73.03
2008-11-19,86.21,10.14,18.25,73.05
2008-11-20,80.0,9.8,17.5,68.3
2008-11-21,79.14,8.72,17.98,69.15
2008-11-24,84.84,9.0,19.87,75.31
2008-11-25,88.16,10.0,19.55,76.92
2008-11-26,89.85,10.16,19.73,76.58
2008-11-28,91.86,10.9,20.02,79.2
2008-12-01,88.92,9.74,18.6,74.31
2008-12-02,86.5,9.89,18.56,74.93
2008-12-03,88.8,9.94,18.6,75.73
2008-12-04,89.06,10.08,18.79,75.02
2008-12-05,88.86,9.92,18.47,72.68
2008-12-08,95.8,11.01,20.14,78.19
2008-12-09,97.21,11.41,20.46,77.51
2008-12-10,96.5,11.73,20.3,78.87
2008-12-11,94.83,11.65,19.31,79.41
2008-12-12,92.53,10.9,18.7,77.84
2008-12-15,93.0,10.95,18.89,78.86
2008-12-16,92.75,11.15,19.0,80.07
2008-12-17,88.02,11.35,19.5,81.06
2008-12-18,88.44,11.2,18.99,76.2
2008-12-19,88.8,11.06,19.11,75.02
2008-12-22,84.69,10.75,18.89,73.27
2008-12-23,85.9,10.76,19.01,74.52
2008-12-24,84.55,10.57,19.1,74.45
2008-12-26,85.24,10.59,19.09,76.04
2008-12-29,85.07,10.16,18.64,77.09
2008-12-30,84.72,10.11,19.0,77.58
2008-12-31,85.34,10.07,19.27,78.29
2009-01-02,85.16,10.26,19.37,78.9
2009-01-05,92.71,10.53,20.06,80.68
2009-01-06,92.39,10.65,20.61,79.63
2009-01-07,90.26,10.81,19.48,77.56
2009-01-08,90.04,10.84,19.55,77.9
2009-01-09,90.14,10.59,19.41,77.38
2009-01-12,87.55,10.43,19.3,76.01
2009-01-13,86.35,10.5,19.52,76.46
2009-01-14,84.72,10.25,19.01,74.32
2009-01-15,80.05,10.14,18.52,74.01
2009-01-16,80.4,9.83,19.15,76.52
2009-01-20,78.2,9.8,18.37,76.0
2009-01-21,79.31,9.7,18.46,76.0
2009-01-22,85.82,9.52,17.07,76.59
2009-01-23,86.5,9.58,16.75,75.78
2009-01-26,88.3,9.96,17.23,77.87
2009-01-27,89.74,9.99,17.43,77.62
2009-01-28,91.5,10.18,17.76,77.14
2009-01-29,92.6,9.89,17.56,76.64
2009-01-30,90.01,9.45,17.1,76.0
2009-02-02,88.9,9.1,17.0,75.66
2009-02-03,90.28,9.16,17.6,76.67
2009-02-04,93.1,9.62,18.5,77.05
2009-02-05,92.62,9.1,18.25,76.43
2009-02-06,97.0,9.28,19.06,78.7
2009-02-09,99.5,9.21,19.26,78.7
2009-02-10,97.06,9.12,18.7,75.69
2009-02-11,95.77,8.78,18.92,73.61
2009-02-12,95.83,8.73,18.54,72.7
2009-02-13,98.12,9.06,19.04,74.44
2009-02-17,94.28,8.7,17.89,71.16
2009-02-18,92.72,8.57,18.0,71.27
2009-02-19,90.11,8.06,17.81,71.77
2009-02-20,89.0,7.84,17.66,70.21
2009-02-23,86.51,7.95,17.16,69.06
2009-02-24,87.0,7.94,16.36,69.65
2009-02-25,89.25,7.93,16.46,70.5
2009-02-26,88.96,8.18,16.42,70.87
2009-02-27,87.67,8.15,16.1,67.9
2009-03-02,87.67,8.43,15.72,64.84
2009-03-03,87.88,8.43,15.64,64.08
2009-03-04,89.45,8.72,15.89,64.79
2009-03-05,88.45,8.39,15.27,62.13
2009-03-06,82.33,8.13,14.87,61.86
2009-03-09,82.57,8.0,15.1,62.87
2009-03-10,84.36,8.2,15.25,65.34
2009-03-11,89.58,8.77,16.43,65.35
2009-03-12,92.0,8.8,16.48,65.72
2009-03-13,95.01,9.15,16.18,66.37
2009-03-16,94.18,8.84,16.24,66.57
2009-03-17,95.07,8.93,16.26,66.36
2009-03-18,99.72,9.22,16.6,66.86
2009-03-19,100.25,9.63,16.92,67.94
2009-03-20,100.57,9.73,16.88,65.67
2009-03-23,101.75,9.94,17.31,66.86
2009-03-24,105.39,10.26,17.84,69.15
2009-03-25,103.86,9.88,17.52,68.76
2009-03-26,107.58,10.01,18.12,69.82
2009-03-27,106.4,9.85,18.05,69.29
2009-03-30,102.61,9.2,17.27,67.58
2009-03-31,105.0,9.38,17.78,67.74
2009-04-01,103.89,9.22,18.18,66.5
2009-04-02,109.78,9.38,19.0,69.7
2009-04-03,113.52,9.53,18.43,69.4
2009-04-06,113.28,9.91,18.27,69.01
2009-04-07,114.19,9.73,18.63,68.03
2009-04-08,114.58,9.89,18.96,67.89
2009-04-09,117.96,10.38,19.22,69.25
2009-04-13,119.0,10.34,19.37,67.76
2009-04-14,117.25,10.29,19.0,66.35
2009-04-15,115.76,10.03,18.51,67.23
2009-04-16,118.79,10.05,18.99,66.82
2009-04-17,120.25,10.54,19.0,66.58
2009-04-20,119.16,10.29,18.57,65.18
2009-04-21,118.6,10.22,18.57,64.87
2009-04-22,121.2,10.35,18.7,64.56
2009-04-23,123.51,10.34,18.47,64.5
2009-04-24,122.97,10.54,19.5,65.91
2009-04-27,122.66,10.85,20.28,65.05
2009-04-28,123.26,10.76,19.79,65.36
2009-04-29,123.83,10.89,20.06,67.11
2009-04-30,124.92,11.4,20.01,66.22
2009-05-01,125.8,11.45,19.86,66.08
2009-05-04,127.68,11.92,19.98,67.67
2009-05-05,131.12,11.71,19.64,67.16
2009-05-06,130.22,11.38,19.61,67.44
2009-05-07,127.9,10.75,19.14,67.62
2009-05-08,126.26,10.39,19.14,69.39
2009-05-11,127.12,10.57,19.01,68.84
2009-05-12,123.25,10.83,19.47,69.55
2009-05-13,119.38,10.87,19.67,69.43
2009-05-14,119.7,10.82,19.8,65.6
2009-05-15,121.61,10.8,19.98,68.59
2009-05-18,121.57,11.0,20.24,69.5
2009-05-19,125.74,11.22,20.25,70.07
2009-05-20,125.3,11.13,20.22,69.35
2009-05-21,122.89,10.59,19.51,67.99
2009-05-22,121.75,10.66,19.47,68.39
2009-05-26,124.55,10.62,19.45,67.91
2009-05-27,130.91,11.02,20.07,68.17
2009-05-28,132.03,11.18,20.05,68.13
2009-05-29,133.85,11.33,20.3,68.95
2009-06-01,136.0,11.68,20.86,70.25
2009-06-02,138.35,11.84,21.2,71.44
2009-06-03,139.07,11.45,21.29,71.33
2009-06-04,140.04,11.56,21.58,72.07
2009-06-05,143.21,11.92,21.81,72.03
2009-06-08,139.43,11.76,21.63,72.0
2009-06-09,140.55,12.4,21.88,72.37
2009-06-10,138.3,12.49,22.12,72.84
2009-06-11,138.55,12.9,22.57,73.12
2009-06-12,136.04,13.05,22.74,73.1
2009-06-15,134.89,12.75,23.02,72.25
2009-06-16,136.1,12.73,23.44,71.58
2009-06-17,134.53,12.47,23.17,70.84
2009-06-18,135.59,12.58,23.3,71.16
2009-06-19,136.9,12.71,23.75,70.42
2009-06-22,136.33,12.93,23.25,68.69
2009-06-23,132.88,12.74,23.21,68.51
2009-06-24,134.86,13.06,23.36,68.18
2009-06-25,135.21,13.07,23.2,68.08
2009-06-26,139.74,13.41,23.32,68.86
2009-06-29,141.54,13.72,23.55,69.13
2009-06-30,141.8,13.62,23.63,69.11
2009-07-01,142.52,13.35,23.96,70.41
2009-07-02,139.79,12.9,23.21,68.0
2009-07-06,136.25,12.94,22.87,66.36
2009-07-07,135.18,12.94,22.46,66.37
2009-07-08,134.42,12.76,22.0,65.5
2009-07-09,135.93,12.95,22.37,65.71
2009-07-10,136.32,12.93,22.15,64.75
2009-07-13,137.53,12.65,22.14,64.46
2009-07-14,141.16,11.84,22.86,65.46
2009-07-15,144.32,11.85,23.56,66.89
2009-07-16,145.57,12.2,23.86,67.48
2009-07-17,148.63,12.55,24.1,67.85
2009-07-20,150.89,12.66,24.15,68.13
2009-07-21,149.75,12.97,24.37,69.33
2009-07-22,156.11,13.0,24.51,69.52
2009-07-23,155.56,13.15,24.84,69.73
2009-07-24,156.5,13.22,22.81,71.26
2009-07-27,157.26,13.44,22.9,71.75
2009-07-28,157.6,13.62,22.9,71.11
2009-07-29,158.25,13.52,23.34,70.3
2009-07-30,161.5,13.51,23.71,69.91
2009-07-31,162.91,13.22,23.5,69.43
2009-08-03,164.87,13.37,23.5,70.3
2009-08-04,164.21,13.4,23.53,70.0
2009-08-05,164.21,13.36,23.79,69.61
2009-08-06,163.09,13.07,23.27,69.41
2009-08-07,164.8,13.13,23.5,69.35
2009-08-10,163.66,13.29,23.3,69.03
2009-08-11,161.88,13.17,23.05,67.95
2009-08-12,162.46,13.45,23.03,68.15
2009-08-13,166.5,13.72,23.4,68.17
2009-08-14,165.53,13.94,23.51,67.65
2009-08-17,159.42,13.73,23.23,66.51
2009-08-18,161.41,13.97,23.27,66.26
2009-08-19,162.45,13.87,23.25,66.09
2009-08-20,164.61,14.32,23.54,67.87
2009-08-21,166.8,14.41,23.77,69.21
2009-08-24,168.27,14.69,24.28,69.93
2009-08-25,169.13,14.5,24.46,70.55
2009-08-26,166.76,14.47,24.42,69.9
2009-08-27,164.83,14.43,24.3,69.99
2009-08-28,168.53,15.65,24.61,69.95
2009-08-31,166.5,15.4,24.29,68.95
2009-09-01,164.94,15.06,23.9,68.11
2009-09-02,164.11,15.13,23.78,68.12
2009-09-03,165.0,15.16,23.76,67.83
2009-09-04,167.09,15.32,24.08,68.13
2009-09-08,172.0,15.64,24.41,69.7
2009-09-09,169.7,15.66,24.67,70.09
2009-09-10,170.81,15.85,24.65,70.4
2009-09-11,170.87,16.44,24.81,69.75
2009-09-14,170.25,16.29,24.64,69.04
2009-09-15,173.59,16.45,24.86,69.45
2009-09-16,177.88,16.69,24.95,69.18
2009-09-17,181.97,16.82,25.06,69.8
2009-09-18,184.76,16.62,25.1,69.68
2009-09-21,181.62,15.67,25.1,69.0
2009-09-22,182.85,15.66,25.29,69.7
2009-09-23,185.03,15.68,25.64,68.85
2009-09-24,182.77,15.66,25.66,68.35
2009-09-25,181.44,15.26,25.52,68.41
2009-09-28,183.33,15.49,25.6,68.64
2009-09-29,184.31,15.17,25.69,68.95
2009-09-30,182.61,15.05,25.38,68.04
2009-10-01,180.7,15.1,24.8,67.09
2009-10-02,181.35,14.8,24.43,66.5
2009-10-05,184.27,15.01,24.52,66.11
2009-10-06,187.3,15.16,24.66,67.78
2009-10-07,189.03,15.17,24.88,67.96
2009-10-08,188.89,15.37,25.22,68.7
2009-10-09,188.62,15.75,25.46,68.63
2009-10-12,189.64,15.29,25.55,69.44
2009-10-13,189.7,15.25,25.52,69.52
2009-10-14,190.23,15.51,25.82,70.75
2009-10-15,189.53,15.22,25.9,71.51
2009-10-16,187.84,15.06,26.1,72.31
2009-10-19,185.55,15.22,26.25,73.0
2009-10-20,197.85,14.47,25.94,72.36
2009-10-21,199.23,15.15,26.39,72.51
2009-10-22,202.51,15.01,26.13,73.01
2009-10-23,203.23,15.41,27.88,72.97
2009-10-26,200.1,15.17,28.11,73.13
2009-10-27,196.45,15.04,28.44,73.3
2009-10-28,191.1,14.53,27.95,73.84
2009-10-29,192.14,14.63,27.85,72.1
2009-10-30,188.17,14.36,27.66,71.05
2009-11-02,185.57,14.21,27.41,71.16
2009-11-03,185.92,14.22,27.43,71.16
2009-11-04,190.23,14.56,27.62,71.04
2009-11-05,191.82,14.55,28.28,71.58
2009-11-06,192.4,14.68,28.2,71.5
2009-11-09,196.26,14.97,28.53,72.45
2009-11-10,201.01,15.36,28.81,72.45
2009-11-11,201.83,15.43,29.02,72.53
2009-11-12,201.43,15.39,29.0,71.71
2009-11-13,202.07,15.27,29.37,71.73
2009-11-16,205.01,15.66,29.37,73.33
2009-11-17,205.0,15.66,29.47,74.49
2009-11-18,204.0,15.8,29.81,74.71
2009-11-19,199.8,15.65,29.7,74.05
2009-11-20,197.76,14.24,29.43,74.03
2009-11-23,202.95,14.38,29.7,75.32
2009-11-24,202.9,14.28,29.75,74.8
2009-11-25,203.76,14.32,29.58,75.66
2009-11-27,198.37,14.02,28.75,74.35
2009-11-30,198.77,13.96,29.0,74.35
2009-12-01,196.83,13.8,29.41,75.29
2009-12-02,195.75,13.61,29.65,75.35
2009-12-03,196.27,13.43,29.76,74.91
2009-12-04,190.28,13.37,29.83,73.91
2009-12-07,188.68,13.27,29.68,73.59
2009-12-08,188.7,12.81,29.38,72.41
2009-12-09,190.31,12.74,29.25,72.1
2009-12-10,196.12,13.15,29.66,72.21
2009-12-11,193.43,13.11,29.79,72.32
2009-12-14,192.56,13.09,29.9,69.28
2009-12-15,193.27,13.09,29.88,68.82
2009-12-16,194.55,13.49,30.04,68.42
2009-12-17,191.0,13.54,29.57,68.13
2009-12-18,192.6,13.54,29.8,67.64
2009-12-21,195.67,13.83,30.37,68.22
2009-12-22,198.66,14.07,30.54,68.5
2009-12-23,200.81,14.07,30.69,68.2
2009-12-24,203.35,14.27,30.76,68.16
2009-12-28,209.61,14.44,30.89,68.74
2009-12-29,208.73,14.28,31.23,68.8
2009-12-30,208.31,14.25,30.8,68.39
2009-12-31,210.56,14.3,30.48,68.11
2010-01-04,212.38,14.36,30.59,68.19
2010-01-05,213.25,14.59,30.64,68.8
2010-01-06,210.75,14.5,30.52,69.34
2010-01-07,209.05,14.53,30.19,69.42
2010-01-08,209.06,14.71,30.24,69.22
2010-01-11,208.45,14.7,30.12,69.65
2010-01-12,206.42,14.8,29.91,69.52
2010-01-13,204.1,14.81,30.01,69.26
2010-01-14,209.02,14.63,30.26,69.35
2010-01-15,205.87,14.31,30.71,68.65
2010-01-19,207.24,14.3,30.68,68.42
2010-01-20,209.5,14.38,30.31,67.93
2010-01-21,207.21,14.35,30.0,66.5
2010-01-22,197.16,13.58,28.84,66.0
2010-01-25,200.19,13.74,29.1,65.69
2010-01-26,202.58,13.54,29.09,65.5
2010-01-27,199.53,13.29,29.02,65.0
2010-01-28,198.7,13.03,28.89,64.57
2010-01-29,190.25,12.75,27.66,64.02
2010-02-01,191.3,12.98,27.92,65.35
2010-02-02,193.38,13.03,28.14,66.47
2010-02-03,194.42,13.22,28.12,66.56
2010-02-04,191.57,12.98,27.81,64.68
2010-02-05,190.85,12.92,27.57,63.56
2010-02-08,194.0,13.16,27.57,64.34
2010-02-09,194.75,13.39,27.75,64.56
2010-02-10,194.26,13.67,27.84,64.16
2010-02-11,194.06,13.65,27.7,64.41
2010-02-12,195.5,13.5,27.58,64.28
2010-02-16,201.52,13.99,28.02,65.08
2010-02-17,200.86,14.05,28.36,65.57
2010-02-18,200.92,14.11,28.51,65.35
2010-02-19,201.11,13.27,28.69,65.43
2010-02-22,199.19,13.35,28.65,65.25
2010-02-23,195.71,13.15,28.09,64.15
2010-02-24,197.84,13.26,28.38,64.77
2010-02-25,196.89,13.1,28.02,64.37
2010-02-26,202.0,13.1,28.51,64.92
2010-03-01,205.45,13.28,28.53,65.09
2010-03-02,207.74,13.6,28.24,65.15
2010-03-03,207.94,13.57,28.35,65.38
2010-03-04,208.63,13.52,28.27,65.08
2010-03-05,214.63,13.6,28.42,65.78
2010-03-08,218.25,13.86,28.5,66.23
2010-03-09,217.89,13.86,28.55,66.22
2010-03-10,223.2,14.18,28.8,66.78
2010-03-11,223.32,14.02,28.85,66.98
2010-03-12,225.75,14.11,29.04,66.5
2010-03-15,220.25,14.11,29.01,65.9
2010-03-16,222.51,14.11,29.2,66.0
2010-03-17,223.27,14.22,29.4,66.8
2010-03-18,222.61,14.35,29.5,67.01
2010-03-19,221.23,14.23,29.35,66.43
2010-03-22,220.15,14.25,29.39,66.32
2010-03-23,224.1,14.6,29.41,66.45
2010-03-24,227.51,14.91,29.6,66.23
2010-03-25,226.25,14.86,29.8,66.24
2010-03-26,228.55,14.7,29.59,66.17
2010-03-29,231.62,14.92,29.55,66.59
2010-03-30,234.25,14.83,29.5,66.79
2010-03-31,234.46,14.94,29.17,66.6
2010-04-01,232.75,14.92,28.62,67.19
2010-04-05,234.77,15.0,29.03,67.72
2010-04-06,237.0,15.1,28.98,67.8
2010-04-07,238.66,15.55,29.14,66.97
2010-04-08,238.04,15.43,29.3,66.85
2010-04-09,240.46,15.44,29.9,68.07
2010-04-12,241.81,15.77,30.21,68.58
2010-04-13,241.11,15.61,30.13,68.07
2010-04-14,244.07,15.96,30.66,68.36
2010-04-15,245.51,16.5,30.71,68.15
2010-04-16,244.55,16.63,30.6,67.71
2010-04-19,241.77,16.59,30.76,67.57
2010-04-20,242.96,16.61,31.13,68.5
2010-04-21,255.73,16.95,31.23,68.57
2010-04-22,256.2,16.77,30.9,68.22
2010-04-23,267.0,17.24,30.65,68.18
2010-04-26,268.19,16.96,30.86,68.93
2010-04-27,260.52,16.5,30.75,68.2
2010-04-28,256.41,16.17,30.62,68.61
2010-04-29,262.01,16.44,30.67,68.24
2010-04-30,261.0,16.18,30.52,67.73
2010-05-03,262.88,16.21,30.58,67.18
2010-05-04,256.75,15.46,29.75,66.0
2010-05-05,248.73,15.48,29.69,65.83
2010-05-06,199.25,14.28,27.91,58.46
2010-05-07,225.21,14.62,27.32,63.23
2010-05-10,248.53,15.26,28.71,64.52
2010-05-11,250.5,15.14,28.57,64.23
2010-05-12,258.7,15.51,28.92,64.5
2010-05-13,256.4,15.41,29.18,64.32
2010-05-14,249.5,14.93,28.64,62.91
2010-05-17,247.71,14.87,28.45,62.26
2010-05-18,250.26,14.9,28.4,62.42
2010-05-19,244.85,14.67,27.79,62.0
2010-05-20,236.21,14.27,27.04,60.21
2010-05-21,231.35,13.12,26.44,59.16
2010-05-24,246.26,13.36,26.26,60.13
2010-05-25,237.16,12.84,25.38,58.46
2010-05-26,243.75,13.24,24.56,59.12
2010-05-27,249.11,13.32,25.73,60.1
2010-05-28,253.35,13.19,25.66,60.28
2010-06-01,258.96,13.08,25.52,59.14
2010-06-02,260.33,12.93,25.73,59.23
2010-06-03,260.41,13.23,26.41,60.6
2010-06-04,254.63,13.15,25.62,59.29
2010-06-07,250.55,12.93,25.24,59.2
2010-06-08,245.65,12.56,24.65,59.38
2010-06-09,242.49,12.42,24.75,59.82
2010-06-10,242.2,12.87,24.78,61.16
2010-06-11,247.37,12.78,24.77,61.18
2010-06-14,254.01,13.04,25.47,61.32
2010-06-15,255.5,13.2,25.74,61.49
2010-06-16,260.63,13.77,26.23,61.9
2010-06-17,269.5,13.81,26.04,61.95
2010-06-18,271.42,13.94,26.17,62.4
2010-06-21,268.73,13.86,25.89,62.85
2010-06-22,271.5,13.76,25.76,61.79
2010-06-23,267.9,13.61,25.22,60.9
2010-06-24,268.1,12.88,24.93,59.87
2010-06-25,265.81,12.65,24.31,59.1
2010-06-28,264.52,12.87,24.12,58.47
2010-06-29,254.3,12.2,23.11,57.0
2010-06-30,250.01,12.0,22.95,56.92
2010-07-01,243.22,11.9,22.73,56.17
2010-07-02,243.2,11.91,23.05,55.94
2010-07-06,246.16,11.72,23.58,56.77
2010-07-07,249.75,11.83,23.61,57.26
2010-07-08,254.89,12.47,23.97,58.13
2010-07-09,255.16,12.63,24.15,58.3
2010-07-12,254.86,12.7,24.42,58.2
2010-07-13,246.43,12.76,24.9,59.04
2010-07-14,249.0,13.4,25.12,58.62
2010-07-15,247.3,13.32,24.98,58.59
2010-07-16,248.41,13.04,24.88,57.81
2010-07-19,239.6,13.04,24.91,58.1
2010-07-20,240.01,13.01,24.7,57.67
2010-07-21,254.0,13.05,24.98,57.6
2010-07-22,255.31,13.18,25.47,58.66
2010-07-23,256.28,13.27,25.25,58.8
2010-07-26,257.71,13.45,25.8,59.63
2010-07-27,260.3,13.62,25.96,60.39
2010-07-28,260.25,13.42,25.83,60.73
2010-07-29,256.1,13.02,25.6,60.29
2010-07-30,254.9,13.01,25.35,59.6
2010-08-02,259.62,13.35,25.75,60.61
2010-08-03,259.42,13.34,25.97,61.88
2010-08-04,260.31,13.07,25.44,62.27
2010-08-05,260.55,12.87,25.21,61.85
2010-08-06,257.63,12.87,25.02,61.25
2010-08-09,259.57,12.91,25.37,62.18
2010-08-10,257.55,12.37,24.88,61.45
2010-08-11,249.81,11.84,24.56,60.2
2010-08-12,246.12,11.76,24.36,59.56
2010-08-13,249.09,11.99,24.24,59.8
2010-08-16,246.62,11.8,24.3,59.25
2010-08-17,249.2,12.0,24.6,60.14
2010-08-18,251.58,12.02,24.41,59.63
2010-08-19,248.68,11.97,24.21,58.9
2010-08-20,249.0,11.8,24.2,58.55
2010-08-23,245.25,11.86,24.24,58.9
2010-08-24,238.65,11.34,24.0,58.79
2010-08-25,237.2,11.4,23.87,58.42
2010-08-26,240.28,11.75,23.79,58.33
2010-08-27,235.56,11.7,23.51,58.05
2010-08-30,240.68,11.83,23.6,58.96
2010-08-31,240.35,11.61,23.32,58.5
2010-09-01,246.28,11.79,23.54,59.72
2010-09-02,248.57,11.88,23.71,60.37
2010-09-03,254.5,12.44,24.2,60.75
2010-09-07,256.25,12.3,23.92,60.45
2010-09-08,259.1,12.28,23.74,60.63
2010-09-09,262.92,12.36,23.99,60.91
2010-09-10,261.4,11.93,23.79,60.95
2010-09-13,265.76,12.16,24.09,60.54
2010-09-14,265.52,12.26,24.89,60.75
2010-09-15,267.84,12.2,24.92,60.36
2010-09-16,269.5,12.21,25.05,60.45
2010-09-17,273.68,12.31,25.08,60.63
2010-09-20,275.85,12.34,25.11,60.95
2010-09-21,282.79,12.55,25.08,61.25
2010-09-22,282.41,12.25,24.36,61.41
2010-09-23,286.0,12.12,24.36,60.9
2010-09-24,290.55,12.34,24.58,61.36
2010-09-27,291.01,12.58,24.59,61.68
2010-09-28,275.0,12.51,24.35,61.27
2010-09-29,286.0,12.61,24.4,61.27
2010-09-30,281.25,12.68,24.36,61.47
2010-10-01,281.35,12.9,24.3,61.8
2010-10-04,277.77,12.77,23.78,61.84
2010-10-05,281.82,13.06,23.91,62.43
2010-10-06,285.26,13.15,24.13,63.18
2010-10-07,286.91,13.19,24.28,63.37
2010-10-08,290.0,13.25,24.37,63.63
2010-10-11,294.6,13.52,24.5,64.31
2010-10-12,292.49,13.55,24.43,63.93
2010-10-13,299.8,13.95,24.89,64.57
2010-10-14,300.4,14.12,25.0,64.87
2010-10-15,304.91,14.1,25.23,64.82
2010-10-18,314.29,14.38,25.45,65.03
2010-10-19,300.02,14.4,24.95,64.59
2010-10-20,306.87,14.49,25.1,65.35
2010-10-21,306.8,14.47,25.05,65.65
2010-10-22,306.3,14.51,25.27,66.13
2010-10-25,308.44,14.65,25.17,66.16
2010-10-26,305.65,14.48,25.06,65.81
2010-10-27,305.6,14.45,25.62,65.09
2010-10-28,300.9,14.47,25.92,66.05
2010-10-29,300.87,14.19,26.48,65.99
2010-11-01,302.2,14.28,26.7,66.63
2010-11-02,307.0,14.1,27.02,67.21
2010-11-03,308.53,14.23,26.96,67.32
2010-11-04,315.03,14.43,27.01,68.29
2010-11-05,316.75,14.19,26.53,69.4
2010-11-08,316.76,14.23,26.58,69.46
2010-11-09,314.5,14.25,26.71,70.1
2010-11-10,313.55,14.18,26.81,70.15
2010-11-11,314.25,13.71,26.28,70.73
2010-11-12,303.63,13.34,26.1,70.43
2010-11-15,306.27,13.51,26.17,70.44
2010-11-16,299.32,13.26,25.65,68.56
2010-11-17,297.76,13.28,25.55,68.56
2010-11-18,304.69,13.46,25.61,69.64
2010-11-19,305.24,13.55,25.6,69.36
2010-11-22,305.87,13.76,25.44,68.79
2010-11-23,306.56,13.74,25.09,68.32
2010-11-24,311.75,13.81,25.16,69.19
