Date,AAPL,DELL,MSFT,XOM
2003-01-23,14.05,24.88,51.95,33.35
2003-01-24,14.24,25.13,52.03,33.2
2003-01-27,13.68,24.1,49.32,32.5
2003-01-28,14.24,24.27,49.69,32.25
2003-01-29,14.55,24.75,48.73,33.45
2003-01-30,14.98,25.44,50.16,34.43
2003-01-31,14.19,23.34,47.45,33.23
2003-02-03,14.41,24.07,47.93,34.16
2003-02-04,14.45,23.47,47.8,34.5
2003-02-05,14.71,24.62,47.83,34.98
2003-02-06,14.36,24.06,46.86,33.7
2003-02-07,14.55,24.13,47.88,33.85
2003-02-10,14.26,23.27,46.8,33.55
2003-02-11,14.5,23.25,47.3,33.85
2003-02-12,14.27,23.25,46.55,33.37
2003-02-13,14.41,23.03,46.41,32.7
2003-02-14,14.61,24.55,47.25,33.05
2003-02-18,14.75,25.73,24.62,33.7
2003-02-19,15.07,26.2,24.82,33.76
2003-02-20,14.85,26.15,24.77,34.0
2003-02-21,14.82,26.45,24.29,33.95
2003-02-24,14.86,26.73,24.44,33.93
2003-02-25,14.68,26.03,23.54,33.65
2003-02-26,14.99,26.11,24.07,33.91
2003-02-27,14.57,26.01,23.9,33.94
2003-02-28,14.86,26.63,23.74,34.15
2003-03-03,15.01,27.1,24.02,34.39
2003-03-04,14.74,26.52,23.58,34.7
2003-03-05,14.61,26.1,23.07,34.23
2003-03-06,14.58,26.43,23.17,34.75
2003-03-07,14.47,25.58,22.95,34.1
2003-03-10,14.51,26.5,23.31,34.79
2003-03-11,14.36,26.05,23.06,34.75
2003-03-12,14.17,25.72,22.81,34.57
2003-03-13,14.47,26.4,23.72,34.38
2003-03-14,14.68,26.82,24.68,34.55
2003-03-17,14.89,26.35,24.52,34.45
2003-03-18,15.0,27.98,25.89,34.98
2003-03-19,15.07,28.04,25.98,35.3
2003-03-20,14.93,28.17,26.02,35.37
2003-03-21,15.09,28.56,26.75,36.0
2003-03-24,14.67,28.09,25.55,35.95
2003-03-25,14.41,27.95,25.6,35.65
2003-03-26,14.55,28.08,25.46,35.75
2003-03-27,14.32,27.51,24.94,35.7
2003-03-28,14.4,27.65,24.67,35.62
2003-03-31,14.33,27.4,24.25,35.45
2003-04-01,14.2,27.4,24.46,35.25
2003-04-02,14.36,27.75,25.1,35.95
2003-04-03,14.56,28.54,25.99,35.71
2003-04-04,14.52,29.15,25.76,35.26
2003-04-07,14.85,29.67,26.23,35.98
2003-04-08,14.51,28.93,25.31,35.0
2003-04-09,14.52,28.46,25.61,34.9
2003-04-10,14.2,28.06,24.71,34.49
2003-04-11,14.05,28.55,24.89,34.6
2003-04-14,13.71,28.34,24.27,34.26
2003-04-15,13.59,28.69,24.68,34.89
2003-04-16,12.99,29.31,25.6,35.17
2003-04-17,13.2,29.27,24.77,34.47
2003-04-21,13.13,29.71,25.61,35.1
2003-04-22,13.18,29.36,25.06,34.69
2003-04-23,13.53,29.81,25.75,35.17
2003-04-24,13.52,29.49,25.48,35.05
2003-04-25,13.46,29.49,25.33,35.0
2003-04-28,13.48,29.1,25.39,34.88
2003-04-29,13.98,29.25,25.95,35.25
2003-04-30,13.93,29.45,25.73,34.72
2003-05-01,14.25,28.96,25.54,35.32
2003-05-02,14.46,29.19,25.65,35.48
2003-05-05,14.77,29.72,26.25,36.15
2003-05-06,16.12,29.48,25.86,35.48
2003-05-07,17.33,30.41,26.11,35.21
2003-05-08,17.7,30.37,25.75,35.2
2003-05-09,18.33,30.45,25.9,35.33
2003-05-12,18.15,31.03,26.15,35.37
2003-05-13,18.43,31.87,26.04,35.59
2003-05-14,18.83,32.48,26.08,35.57
2003-05-15,18.6,32.57,25.85,35.32
2003-05-16,18.59,31.16,25.88,35.3
2003-05-19,18.53,30.85,25.4,35.17
2003-05-20,18.1,30.31,24.86,35.19
2003-05-21,17.79,30.26,24.63,35.32
2003-05-22,17.89,29.91,24.2,35.64
2003-05-23,18.21,29.7,24.2,35.85
2003-05-27,17.96,29.3,24.25,35.8
2003-05-28,18.5,30.01,24.78,36.51
2003-05-29,18.29,31.18,24.47,36.45
2003-05-30,18.12,31.25,24.73,35.97
2003-06-02,18.1,31.27,24.98,36.53
2003-06-03,17.44,30.58,24.75,36.73
2003-06-04,17.3,30.94,24.99,36.97
2003-06-05,17.45,31.49,24.47,37.3
2003-06-06,17.74,32.22,24.44,37.29
2003-06-09,16.94,31.17,23.72,37.26
2003-06-10,16.89,31.65,23.94,37.6
2003-06-11,17.15,31.79,24.67,37.75
2003-06-12,17.55,32.07,24.97,38.2
2003-06-13,17.75,31.88,25.2,38.19
2003-06-16,17.6,31.31,24.8,37.93
2003-06-17,18.41,32.43,25.64,38.31
2003-06-18,18.45,32.09,25.98,37.67
2003-06-19,19.36,32.47,26.09,37.3
2003-06-20,19.35,32.55,26.34,36.98
2003-06-23,19.3,32.08,26.14,36.83
2003-06-24,19.47,31.34,25.65,36.94
2003-06-25,18.86,31.35,25.64,36.84
2003-06-26,18.7,31.12,25.39,36.45
2003-06-27,19.3,31.69,25.95,36.63
2003-06-30,18.68,31.6,25.94,36.43
2003-07-01,18.87,31.71,25.59,35.95
2003-07-02,19.03,31.79,26.5,36.03
2003-07-03,19.0,32.12,26.69,36.1
2003-07-07,19.27,32.37,27.02,36.1
2003-07-08,19.52,32.97,27.26,35.85
2003-07-09,20.21,33.7,27.56,35.65
2003-07-10,19.88,33.07,27.25,35.86
2003-07-11,19.66,33.13,26.95,35.32
2003-07-14,20.01,33.82,27.63,35.62
2003-07-15,20.02,33.79,27.47,35.4
2003-07-16,19.97,34.2,27.56,35.27
2003-07-17,20.19,33.79,27.14,34.92
2003-07-18,20.9,33.59,27.11,35.5
2003-07-21,20.69,32.99,26.87,35.8
2003-07-22,20.87,32.71,26.28,35.41
2003-07-23,20.95,33.16,26.42,35.72
2003-07-24,21.04,33.6,26.78,35.74
2003-07-25,20.41,32.59,26.28,35.25
2003-07-28,21.5,33.45,26.94,35.7
2003-07-29,20.99,32.92,26.88,35.75
2003-07-30,20.77,32.85,26.46,35.68
2003-07-31,20.74,33.6,26.6,35.87
2003-08-01,21.0,33.43,26.33,35.57
2003-08-04,20.53,33.02,26.15,35.5
2003-08-05,21.35,33.07,26.31,35.7
2003-08-06,20.06,31.98,25.54,35.4
2003-08-07,19.73,31.0,25.72,35.61
2003-08-08,20.11,31.46,25.88,36.35
2003-08-11,19.82,30.96,25.61,36.5
2003-08-12,19.76,31.12,25.71,36.75
2003-08-13,19.86,31.84,25.79,36.8
2003-08-14,20.21,31.48,25.66,36.75
2003-08-15,20.02,31.23,25.61,36.94
2003-08-18,19.86,32.49,25.56,36.86
2003-08-19,20.37,33.28,25.85,36.88
2003-08-20,20.18,32.47,26.3,36.5
2003-08-21,21.03,32.54,26.65,36.98
2003-08-22,21.81,33.25,26.78,37.02
2003-08-25,20.78,32.1,26.31,36.35
2003-08-26,20.75,31.92,26.31,36.77
2003-08-27,20.91,31.8,26.51,37.1
2003-08-28,21.33,32.11,26.5,37.36
2003-08-29,22.2,32.25,26.46,37.55
2003-09-02,22.66,33.24,26.7,37.79
2003-09-03,22.8,33.86,27.42,37.98
2003-09-04,23.16,34.11,28.1,38.0
2003-09-05,22.73,34.35,28.23,38.0
2003-09-08,22.48,34.04,28.39,38.1
2003-09-09,22.53,33.61,28.65,38.25
2003-09-10,22.25,33.16,28.03,38.1
2003-09-11,22.25,33.28,27.66,38.1
2003-09-12,22.51,33.61,27.48,38.0
2003-09-15,22.81,33.9,28.37,37.7
2003-09-16,22.21,33.65,28.41,37.37
2003-09-17,22.37,34.49,28.76,37.55
2003-09-18,22.1,34.44,28.49,36.75
2003-09-19,22.88,34.77,29.76,36.85
2003-09-22,22.18,34.34,29.39,36.65
2003-09-23,22.02,34.24,29.12,36.8
2003-09-24,22.21,34.55,29.61,37.38
2003-09-25,21.34,33.96,28.47,37.1
2003-09-26,20.3,33.85,28.27,37.0
2003-09-29,21.49,34.36,28.41,36.78
2003-09-30,21.09,34.08,28.59,36.77
2003-10-01,20.71,33.71,28.03,36.92
2003-10-02,20.8,33.98,28.45,37.35
2003-10-03,20.99,34.42,29.16,37.9
2003-10-06,21.67,34.86,29.15,37.86
2003-10-07,22.05,34.85,29.01,37.79
2003-10-08,23.25,35.25,29.36,38.27
2003-10-09,23.3,35.08,29.22,38.25
2003-10-10,23.5,35.16,28.91,38.1
2003-10-13,23.73,35.59,28.98,38.37
2003-10-14,24.32,35.86,28.66,38.45
2003-10-15,24.85,36.5,29.2,38.75
2003-10-16,23.8,36.0,28.91,38.49
2003-10-17,23.38,36.68,29.28,38.91
2003-10-20,22.6,36.54,28.95,38.66
2003-10-21,23.31,36.74,29.35,38.63
2003-10-22,22.94,36.68,29.03,37.8
2003-10-23,22.73,36.22,28.72,37.1
2003-10-24,22.56,35.9,27.27,37.12
2003-10-27,22.75,35.94,26.91,37.81
2003-10-28,22.56,36.08,27.09,37.98
2003-10-29,23.51,36.0,27.16,38.0
2003-10-30,23.99,36.7,27.01,37.31
2003-10-31,23.3,36.23,26.37,36.45
2003-11-03,22.83,36.2,26.35,36.92
2003-11-04,23.07,36.47,26.59,36.52
2003-11-05,22.82,36.07,26.15,36.24
2003-11-06,22.91,36.14,26.26,35.9
2003-11-07,23.19,36.77,26.38,35.9
2003-11-10,22.45,35.91,26.12,35.56
2003-11-11,21.9,34.91,26.01,36.12
2003-11-12,21.48,35.2,25.85,36.1
2003-11-13,22.07,35.44,25.86,35.99
2003-11-14,22.48,35.54,25.7,36.35
2003-11-17,21.35,35.08,25.39,35.52
2003-11-18,21.21,34.93,25.33,35.55
2003-11-19,20.56,34.25,25.29,35.06
2003-11-20,20.1,34.11,25.17,35.25
2003-11-21,20.34,34.36,25.33,35.64
2003-11-24,20.5,34.91,25.33,35.48
2003-11-25,21.23,35.24,25.87,35.5
2003-11-26,20.89,34.53,25.61,35.9
2003-11-28,20.78,34.21,25.5,36.42
2003-12-01,21.04,34.7,25.9,36.5
2003-12-02,21.6,34.89,25.95,36.32
2003-12-03,21.54,35.15,25.82,36.45
2003-12-04,20.94,34.8,25.72,36.32
2003-12-05,20.9,34.6,25.96,37.13
2003-12-08,20.78,34.43,26.12,36.9
2003-12-09,21.17,34.76,26.44,37.7
2003-12-10,20.45,33.55,26.45,37.82
2003-12-11,20.25,33.13,26.59,37.97
2003-12-12,21.32,34.2,26.69,37.94
2003-12-15,21.49,34.05,27.05,37.91
2003-12-16,20.19,32.85,26.83,37.95
2003-12-17,20.08,32.81,27.04,38.63
2003-12-18,19.9,33.15,27.1,39.0
2003-12-19,20.19,33.62,27.49,39.49
2003-12-22,19.65,33.2,27.16,39.35
2003-12-23,19.92,33.15,27.17,39.25
2003-12-24,19.72,33.53,27.14,39.62
2003-12-26,20.35,33.82,27.05,39.81
2003-12-29,20.91,33.83,27.21,40.1
2003-12-30,21.18,34.36,27.41,40.58
2003-12-31,21.35,34.6,27.42,40.93
2004-01-02,21.55,34.15,27.58,41.02
2004-01-05,21.42,34.7,27.73,41.1
2004-01-06,22.25,35.0,28.19,41.52
2004-01-07,22.1,35.02,28.17,41.08
2004-01-08,22.84,35.62,28.39,40.91
2004-01-09,23.23,35.54,28.03,40.45
2004-01-12,23.25,35.61,27.67,40.7
2004-01-13,24.7,35.73,27.55,40.87
2004-01-14,24.4,35.52,27.52,40.58
2004-01-15,22.91,35.68,27.55,40.68
2004-01-16,22.89,35.2,27.71,40.35
2004-01-20,22.67,35.29,27.98,40.5
2004-01-21,22.7,34.94,28.13,40.96
2004-01-22,22.56,34.88,28.36,41.43
2004-01-23,22.42,34.57,28.28,41.35
2004-01-26,22.46,34.41,28.49,41.05
2004-01-27,23.04,35.02,28.64,41.43
2004-01-28,22.84,34.59,28.3,41.4
2004-01-29,22.63,34.51,27.81,41.46
2004-01-30,22.65,33.62,27.84,41.15
2004-02-02,22.46,33.53,27.61,41.26
2004-02-03,22.3,33.46,27.4,40.8
2004-02-04,22.0,33.25,27.22,40.05
2004-02-05,21.82,32.61,27.06,40.48
2004-02-06,22.45,32.13,27.03,40.23
2004-02-09,22.62,33.05,27.19,40.31
2004-02-10,22.62,33.06,26.87,40.58
2004-02-11,23.09,33.84,26.97,41.01
2004-02-12,23.61,33.74,27.09,41.78
2004-02-13,23.85,34.39,26.98,41.89
2004-02-17,23.1,34.76,26.72,42.2
2004-02-18,23.18,34.41,26.9,42.11
2004-02-19,23.33,34.44,26.92,41.9
2004-02-20,22.5,33.99,26.66,42.2
2004-02-23,22.34,34.02,26.73,42.23
2004-02-24,22.14,33.21,26.61,42.5
2004-02-25,22.28,33.12,26.9,42.45
2004-02-26,22.88,32.84,26.59,42.62
2004-02-27,22.96,33.38,26.47,42.46
2004-03-01,24.1,32.94,26.63,42.58
2004-03-02,24.0,33.35,26.61,42.2
2004-03-03,23.6,33.26,26.35,42.03
2004-03-04,23.93,33.15,26.33,41.8
2004-03-05,24.95,32.68,26.23,41.72
2004-03-08,26.62,32.29,26.31,42.5
2004-03-09,25.9,31.43,25.8,42.35
2004-03-10,27.04,31.75,25.65,43.0
2004-03-11,27.27,31.6,25.18,42.3
2004-03-12,27.32,33.0,25.38,41.45
2004-03-15,27.03,33.07,25.3,41.78
2004-03-16,26.55,33.15,25.26,41.95
2004-03-17,25.96,33.23,25.25,42.24
2004-03-18,25.94,33.21,24.96,42.1
2004-03-19,25.56,33.23,24.77,42.21
2004-03-22,25.37,32.8,24.48,41.25
2004-03-23,25.88,33.25,24.65,41.01
2004-03-24,25.27,33.18,24.38,40.7
2004-03-25,26.14,33.22,24.6,40.2
2004-03-26,27.0,33.75,25.11,40.35
2004-03-29,27.37,33.68,25.25,40.87
2004-03-30,27.74,33.66,25.21,41.41
2004-03-31,27.92,33.85,25.2,41.65
2004-04-01,26.89,33.57,24.95,41.9
2004-04-02,27.75,34.47,25.48,41.99
2004-04-05,27.48,34.52,25.81,41.97
2004-04-06,27.71,34.75,25.77,42.06
2004-04-07,27.61,34.33,25.74,42.02
2004-04-08,27.88,35.4,25.82,42.23
2004-04-12,27.5,35.66,25.48,42.7
2004-04-13,27.98,35.83,25.68,43.39
2004-04-14,26.74,35.3,25.39,42.58
2004-04-15,28.82,35.57,25.53,43.3
2004-04-16,29.15,35.51,25.33,43.74
2004-04-19,28.12,35.36,25.08,43.85
2004-04-20,28.21,35.7,25.65,43.72
2004-04-21,27.6,35.01,25.36,42.56
2004-04-22,27.56,34.51,25.51,42.69
2004-04-23,27.7,35.69,27.4,43.25
2004-04-26,27.58,35.98,27.45,43.25
2004-04-27,27.24,35.86,27.16,43.07
2004-04-28,26.82,36.09,27.01,43.68
2004-04-29,26.45,35.7,26.51,43.25
2004-04-30,26.71,35.34,26.59,42.9
2004-05-03,26.0,34.82,26.19,42.9
2004-05-04,25.97,34.81,26.35,43.64
2004-05-05,26.2,35.74,26.32,43.38
2004-05-06,26.4,35.5,26.16,43.9
2004-05-07,26.55,35.42,26.03,43.5
2004-05-10,26.27,35.62,25.63,42.63
2004-05-11,26.4,36.31,26.09,42.3
2004-05-12,26.79,36.4,25.87,42.27
2004-05-13,27.1,36.15,25.82,42.65
2004-05-14,27.25,34.64,26.0,42.8
2004-05-17,26.7,34.11,25.47,43.3
2004-05-18,26.97,34.5,25.7,43.05
2004-05-19,27.4,34.62,26.03,42.8
2004-05-20,26.63,34.24,25.75,42.56
2004-05-21,26.9,34.35,25.97,42.98
2004-05-24,27.29,34.77,26.05,42.66
2004-05-25,27.5,34.36,25.71,43.0
2004-05-26,28.33,35.23,25.99,43.78
2004-05-27,28.46,35.43,26.16,43.65
2004-05-28,28.08,35.27,26.14,43.1
2004-06-01,27.79,35.12,26.13,43.5
2004-06-02,28.03,35.24,26.12,43.85
2004-06-03,28.72,35.55,26.05,43.71
2004-06-04,28.56,35.36,26.03,43.5
2004-06-07,29.04,35.03,26.02,44.0
2004-06-08,29.99,35.14,26.28,43.99
2004-06-09,30.09,35.12,26.4,43.35
2004-06-10,30.2,35.0,26.38,43.65
2004-06-14,30.65,35.01,26.55,43.99
2004-06-15,30.54,35.4,26.99,44.01
2004-06-16,30.66,35.55,27.34,44.4
2004-06-17,32.56,35.22,27.31,44.8
2004-06-18,32.66,34.72,27.77,44.77
2004-06-21,33.12,35.13,28.22,44.89
2004-06-22,32.3,34.6,28.15,44.43
2004-06-23,33.0,34.94,28.2,44.91
2004-06-24,33.51,35.17,28.48,45.31
2004-06-25,33.07,34.9,28.48,45.28
2004-06-28,34.18,35.56,28.6,44.5
2004-06-29,32.07,35.12,28.18,44.25
2004-06-30,32.56,35.69,28.57,44.52
2004-07-01,32.1,35.77,28.7,44.53
2004-07-02,30.48,35.42,28.62,44.4
2004-07-06,31.27,35.02,28.32,44.8
2004-07-07,30.85,35.0,27.67,45.1
2004-07-08,30.13,35.12,27.88,45.49
2004-07-09,30.27,35.28,27.78,45.45
2004-07-12,30.02,35.59,27.67,45.25
2004-07-13,29.25,35.56,27.91,45.1
2004-07-14,28.86,35.25,27.4,44.95
2004-07-15,32.66,35.03,28.05,45.37
2004-07-16,32.8,35.65,28.18,45.7
2004-07-19,32.01,35.4,27.62,45.8
2004-07-20,31.95,35.63,28.0,45.74
2004-07-21,32.42,35.91,29.89,45.78
2004-07-22,31.25,35.45,29.07,45.11
2004-07-23,31.53,35.52,28.38,45.27
2004-07-26,30.85,35.14,28.36,45.27
2004-07-27,31.8,35.63,28.7,45.32
2004-07-28,32.31,35.27,28.34,45.25
2004-07-29,32.47,35.77,28.78,46.06
2004-07-30,32.65,35.29,28.45,46.13
2004-08-02,31.18,35.3,28.27,46.29
2004-08-03,31.45,35.38,28.38,46.32
2004-08-04,31.19,35.06,28.01,46.86
2004-08-05,31.81,35.34,28.16,46.25
2004-08-06,30.9,34.68,27.38,45.57
2004-08-09,29.85,34.36,27.26,45.24
2004-08-10,30.39,34.33,27.3,45.51
2004-08-11,31.1,33.76,27.39,45.15
2004-08-12,30.45,32.97,27.23,45.0
2004-08-13,30.6,34.29,27.01,44.56
2004-08-16,31.0,34.56,27.03,45.02
2004-08-17,30.58,34.87,27.22,44.77
2004-08-18,30.51,34.72,26.93,44.4
2004-08-19,31.51,35.07,27.35,44.78
2004-08-20,30.71,34.74,27.13,45.19
2004-08-23,30.86,34.86,27.27,45.45
2004-08-24,31.26,35.0,27.4,44.99
2004-08-25,31.87,35.03,27.21,44.96
2004-08-26,33.04,35.25,27.46,45.0
2004-08-27,34.68,35.23,27.5,45.37
2004-08-30,34.0,35.14,27.3,45.35
2004-08-31,34.07,35.16,27.29,45.24
2004-09-01,34.3,34.66,27.23,46.2
2004-09-02,35.5,35.41,27.4,46.71
2004-09-03,35.01,35.11,27.46,46.98
2004-09-07,35.4,35.32,27.29,47.07
2004-09-08,35.7,35.26,27.3,47.0
2004-09-09,36.1,35.59,27.3,47.21
2004-09-10,35.66,35.63,27.34,47.59
2004-09-13,35.88,36.0,27.53,47.53
2004-09-14,35.24,36.12,27.37,47.63
2004-09-15,35.36,35.88,27.36,47.55
2004-09-16,35.2,35.47,27.22,47.31
2004-09-17,36.55,35.61,27.39,47.78
2004-09-20,36.88,35.54,27.44,48.38
2004-09-21,37.75,35.67,27.45,48.5
2004-09-22,38.1,35.67,27.28,49.2
2004-09-23,37.04,35.14,27.19,48.1
2004-09-24,37.45,35.02,27.39,47.65
2004-09-27,36.95,34.75,27.17,47.65
2004-09-28,37.46,35.32,27.21,48.15
2004-09-29,37.93,35.47,27.26,48.42
2004-09-30,39.0,35.47,27.59,48.15
2004-10-01,39.12,35.69,27.82,48.45
2004-10-04,39.18,36.18,28.44,48.75
2004-10-05,38.56,35.57,28.15,49.12
2004-10-06,39.5,36.27,28.39,49.35
2004-10-07,40.54,36.68,28.54,49.33
2004-10-08,39.56,36.19,28.1,49.8
2004-10-11,38.8,35.96,28.2,50.0
2004-10-12,38.5,35.35,27.83,49.55
2004-10-13,38.87,36.0,28.19,48.95
2004-10-14,43.19,35.43,28.04,48.54
2004-10-15,44.88,35.21,27.97,48.95
2004-10-18,44.7,35.32,28.07,48.8
2004-10-19,48.1,35.93,28.53,48.5
2004-10-20,47.18,35.67,28.22,48.3
2004-10-21,47.48,35.57,28.81,48.85
2004-10-22,47.54,35.45,28.3,48.89
2004-10-25,47.2,35.1,27.67,48.6
2004-10-26,47.45,34.68,27.71,48.74
2004-10-27,48.51,34.14,27.86,49.35
2004-10-28,49.98,34.6,28.11,48.6
2004-10-29,51.84,34.91,28.12,48.32
2004-11-01,52.5,35.25,28.16,49.4
2004-11-02,52.4,35.33,28.26,48.56
2004-11-03,54.37,35.91,28.65,49.0
2004-11-04,55.03,36.29,28.38,49.48
2004-11-05,54.86,37.02,29.21,50.0
2004-11-08,54.27,37.26,29.18,50.35
2004-11-09,54.23,37.6,29.43,49.81
2004-11-10,53.95,37.1,29.92,49.31
2004-11-11,54.95,36.99,29.89,49.55
2004-11-12,55.01,38.85,30.16,49.5
2004-11-15,55.2,40.13,27.34,50.13
2004-11-16,55.16,40.0,27.33,49.5
2004-11-17,55.19,40.34,27.25,49.6
2004-11-18,54.3,40.03,27.13,50.13
2004-11-19,55.49,40.25,27.03,50.1
2004-11-22,61.8,39.85,26.75,50.38
2004-11-23,62.3,39.88,26.52,50.91
2004-11-24,61.69,40.52,26.62,51.2
2004-11-26,65.35,40.5,26.56,51.59
2004-11-29,68.95,40.57,26.64,51.68
2004-11-30,68.79,40.83,26.75,51.21
2004-12-01,67.79,40.35,26.95,51.26
2004-12-02,66.13,41.02,27.27,50.7
2004-12-03,64.53,41.95,27.16,49.7
2004-12-06,64.25,41.61,27.1,50.28
2004-12-07,65.93,41.66,27.26,50.14
2004-12-08,63.08,41.43,27.01,49.36
2004-12-09,62.81,41.55,27.13,49.9
2004-12-10,65.03,42.14,27.08,50.3
2004-12-13,65.62,42.06,27.1,50.45
2004-12-14,65.4,42.35,27.05,50.4
2004-12-15,65.24,42.3,27.22,50.55
2004-12-16,66.15,42.08,27.15,50.48
2004-12-17,66.84,41.91,27.0,49.65
2004-12-20,65.47,41.58,27.01,50.05
2004-12-21,63.56,41.68,27.0,51.23
2004-12-22,63.66,41.39,26.84,51.52
2004-12-23,63.75,41.71,26.87,51.25
2004-12-27,64.8,41.8,27.01,51.8
2004-12-28,63.3,41.76,26.85,51.02
2004-12-29,63.81,41.77,26.85,50.81
2004-12-30,64.81,42.22,26.89,51.13
2004-12-31,64.89,42.04,26.75,51.01
2005-01-03,64.78,42.09,26.8,51.02
2005-01-04,63.79,41.61,26.87,50.34
2005-01-05,64.46,40.41,26.84,49.83
2005-01-06,64.67,40.2,26.85,49.3
2005-01-07,65.0,40.56,26.82,50.12
2005-01-10,69.83,40.14,26.6,49.86
2005-01-11,68.25,40.66,26.69,49.83
2005-01-12,65.45,41.39,26.77,50.05
2005-01-13,73.71,40.84,26.68,50.59
2005-01-14,70.25,40.27,26.4,50.56
2005-01-18,69.85,39.94,26.03,50.95
2005-01-19,70.49,40.32,26.21,51.45
2005-01-20,69.65,40.0,25.84,50.65
2005-01-21,71.31,40.12,25.95,50.8
2005-01-24,70.98,40.1,25.76,50.94
2005-01-25,71.37,40.19,25.76,51.2
2005-01-26,72.66,40.52,26.07,51.5
2005-01-27,72.16,40.31,25.95,51.24
2005-01-28,72.62,40.78,26.54,51.37
2005-01-31,74.58,41.26,26.35,51.5
2005-02-01,77.05,41.77,26.25,51.98
2005-02-02,77.95,41.71,26.42,53.33
2005-02-03,79.1,41.09,26.37,53.85
2005-02-04,77.87,41.05,26.17,54.47
2005-02-07,78.93,41.48,26.27,55.12
2005-02-08,79.07,41.51,26.19,54.85
2005-02-09,81.04,41.41,26.25,55.48
2005-02-10,78.72,41.24,26.1,55.88
2005-02-11,79.86,39.76,26.03,56.34
2005-02-14,82.73,39.83,25.93,56.25
2005-02-15,86.66,39.69,26.0,56.69
2005-02-16,88.15,40.05,25.87,56.92
2005-02-17,90.65,40.48,25.71,58.7
2005-02-18,87.74,40.25,25.64,58.13
2005-02-22,86.3,40.33,25.25,59.5
2005-02-23,86.72,40.38,25.24,58.5
2005-02-24,88.48,39.85,25.18,59.6
2005-02-25,89.62,40.13,25.33,61.5
2005-02-28,44.68,40.15,25.22,63.26
2005-03-01,44.99,40.16,25.19,62.97
2005-03-02,44.25,40.32,25.19,62.05
2005-03-03,44.37,40.23,25.3,62.7
2005-03-04,42.76,40.44,25.21,63.12
2005-03-07,42.8,40.63,25.17,63.58
2005-03-08,41.9,40.3,25.4,63.15
2005-03-09,39.64,40.21,25.39,63.1
2005-03-10,39.53,40.16,25.43,60.9
2005-03-11,40.21,40.46,25.45,60.37
2005-03-14,40.52,39.68,25.08,61.06
2005-03-15,40.64,39.51,25.1,61.29
2005-03-16,41.21,38.95,24.82,60.0
2005-03-17,41.53,38.65,24.64,60.88
2005-03-18,43.33,38.21,24.53,61.59
2005-03-21,43.29,38.51,24.35,62.65
2005-03-22,43.71,38.32,24.19,61.75
2005-03-23,42.45,38.05,23.99,60.9
2005-03-24,42.91,38.47,24.24,60.3
2005-03-28,42.75,38.5,24.4,59.04
2005-03-29,42.56,38.13,24.14,58.89
2005-03-30,42.07,38.13,24.04,58.65
2005-03-31,42.45,38.47,24.25,59.83
2005-04-01,42.09,38.53,24.24,60.1
2005-04-04,40.99,38.04,24.11,60.95
2005-04-05,41.22,38.65,24.22,60.5
2005-04-06,42.4,39.1,24.47,60.25
2005-04-07,42.33,38.41,24.66,61.35
2005-04-08,43.7,38.69,25.07,60.75
2005-04-11,44.15,38.27,25.03,59.99
2005-04-12,42.49,37.85,24.92,59.94
2005-04-13,42.95,37.53,25.23,60.15
2005-04-14,38.81,36.95,25.01,59.28
2005-04-15,36.62,35.46,24.58,58.45
2005-04-18,35.0,35.36,24.45,55.65
2005-04-19,36.6,35.59,24.71,57.35
2005-04-20,37.66,36.6,24.66,58.05
2005-04-21,36.4,36.46,24.48,57.55
2005-04-22,36.84,36.72,25.05,59.28
2005-04-25,36.49,36.6,25.07,59.96
2005-04-26,36.78,36.51,24.95,59.96
2005-04-27,35.89,35.34,24.66,59.25
2005-04-28,36.29,34.85,24.82,57.35
2005-04-29,36.15,35.08,24.88,56.5
2005-05-02,36.21,34.87,25.23,57.0
2005-05-03,36.4,34.99,25.13,57.33
2005-05-04,36.11,35.91,25.34,56.85
2005-05-05,37.25,36.95,25.2,57.35
2005-05-06,36.89,37.23,25.33,58.05
2005-05-09,37.28,37.2,25.23,57.75
2005-05-10,36.75,36.8,25.04,57.53
2005-05-11,35.2,36.22,24.89,56.94
2005-05-12,35.42,36.65,24.84,57.25
2005-05-13,34.2,37.87,25.03,54.99
2005-05-16,34.56,39.13,25.23,53.5
2005-05-17,35.14,39.15,25.31,53.5
2005-05-18,35.45,39.67,25.5,54.34
2005-05-19,35.78,39.71,25.75,53.78
2005-05-20,37.25,39.95,25.88,54.83
2005-05-23,37.85,39.89,25.74,54.38
2005-05-24,39.45,39.84,25.8,54.85
2005-05-25,39.5,40.17,25.68,55.06
2005-05-26,39.94,40.4,25.75,56.05
2005-05-27,40.64,40.33,25.83,56.4
2005-05-31,40.66,40.23,25.99,57.0
2005-06-01,39.89,39.81,25.73,56.45
2005-06-02,40.05,40.1,25.71,56.95
2005-06-03,38.16,40.55,25.7,57.2
2005-06-06,38.33,40.12,25.38,57.3
2005-06-07,37.6,40.46,25.33,57.62
2005-06-08,36.63,40.46,25.55,57.36
2005-06-09,37.0,40.26,25.4,57.0
2005-06-10,37.4,40.26,25.49,58.2
2005-06-13,35.89,39.59,25.36,58.25
2005-06-14,35.92,39.99,25.31,58.25
2005-06-15,36.87,40.25,25.4,58.94
2005-06-16,37.19,40.58,25.22,59.25
2005-06-17,38.47,41.02,25.27,60.79
2005-06-20,37.85,40.5,24.98,61.1
