Date,AAPL,DELL,MSFT,XOM
2009-01-07,92.5,11.43,20.29,80.19
2009-01-08,93.15,11.28,20.19,79.57
2009-01-09,93.38,11.38,20.3,79.25
2009-01-12,90.99,11.02,19.79,77.52
2009-01-13,89.74,10.91,19.99,78.34
2009-01-14,87.25,10.67,19.68,77.31
2009-01-15,84.12,10.82,19.3,76.7
2009-01-16,84.38,10.79,19.91,78.45
2009-01-20,82.0,10.45,19.62,78.63
2009-01-21,82.88,10.32,19.45,79.38
2009-01-22,90.0,10.11,18.18,78.92
2009-01-23,89.87,10.46,17.49,78.8
2009-01-26,90.97,10.53,17.81,80.17
2009-01-27,91.55,10.36,17.97,79.43
2009-01-28,95.0,11.0,18.31,79.6
2009-01-29,94.34,10.67,17.96,78.0
2009-01-30,93.62,10.15,17.79,78.89
2009-02-02,92.0,9.41,18.13,77.12
2009-02-03,93.38,9.81,18.61,78.64
2009-02-04,96.25,10.12,19.0,78.89
2009-02-05,97.25,9.56,19.14,79.92
2009-02-06,100.0,9.75,19.93,80.49
2009-02-09,103.0,9.73,19.77,80.5
2009-02-10,102.51,9.77,19.8,79.6
2009-02-11,98.31,9.33,19.49,76.77
2009-02-12,99.75,9.21,19.32,75.25
2009-02-13,99.94,9.35,19.47,75.58
2009-02-17,97.04,9.08,18.5,72.91
2009-02-18,95.85,8.96,18.45,72.58
2009-02-19,94.25,8.58,18.38,72.96
2009-02-20,92.4,8.44,18.19,72.22
2009-02-23,92.0,8.59,18.15,72.8
2009-02-24,90.89,8.36,17.35,72.29
2009-02-25,92.92,8.47,17.24,73.49
2009-02-26,92.92,8.56,17.08,73.48
2009-02-27,91.3,8.75,16.52,70.23
2009-03-02,91.2,9.03,16.25,67.43
2009-03-03,90.74,9.2,16.24,66.12
2009-03-04,92.77,9.2,16.4,66.54
2009-03-05,91.87,8.94,15.88,64.58
2009-03-06,88.4,8.6,15.62,64.59
2009-03-09,87.6,8.67,15.74,65.98
2009-03-10,89.17,8.76,16.62,67.48
2009-03-11,94.07,9.13,17.2,67.96
2009-03-12,96.58,9.47,17.04,67.49
2009-03-13,97.2,9.76,17.05,67.63
2009-03-16,97.39,9.55,16.96,68.23
2009-03-17,99.69,9.36,16.9,69.24
2009-03-18,103.48,9.84,17.22,70.0
2009-03-19,103.2,10.13,17.45,70.43
2009-03-20,103.11,10.44,17.65,69.44
2009-03-23,108.16,10.45,18.59,70.82
2009-03-24,109.44,10.83,18.21,70.69
2009-03-25,108.36,10.86,18.31,71.17
2009-03-26,109.98,10.44,18.88,71.49
2009-03-27,108.53,10.2,18.62,70.6
2009-03-30,105.01,9.79,17.76,68.85
2009-03-31,107.45,9.78,18.79,69.34
2009-04-01,109.0,9.66,19.36,69.48
2009-04-02,114.75,9.9,19.89,71.15
2009-04-03,116.13,10.38,19.15,70.79
2009-04-06,118.75,10.33,18.76,70.43
2009-04-07,116.67,10.12,19.14,69.25
2009-04-08,116.79,10.34,19.62,69.59
2009-04-09,120.0,10.96,19.7,70.41
2009-04-13,120.98,10.69,19.85,69.06
2009-04-14,120.17,10.9,19.55,67.93
2009-04-15,118.25,10.53,19.25,68.5
2009-04-16,123.15,10.97,19.78,68.61
2009-04-17,124.25,11.1,19.69,68.06
2009-04-20,122.99,10.85,18.95,66.42
2009-04-21,122.14,10.73,19.08,66.28
2009-04-22,125.35,10.9,19.19,65.84
2009-04-23,127.2,10.74,18.94,65.76
2009-04-24,125.14,11.1,21.2,67.0
2009-04-27,125.0,11.3,20.82,66.65
2009-04-28,126.21,11.05,20.27,67.73
2009-04-29,126.85,11.5,20.89,68.63
2009-04-30,127.0,12.05,21.1,68.74
2009-05-01,127.95,11.91,20.35,68.06
2009-05-04,132.25,12.32,20.4,68.91
2009-05-05,132.86,12.31,20.24,68.32
2009-05-06,133.5,12.0,20.07,68.6
2009-05-07,132.39,11.94,19.99,69.04
2009-05-08,131.23,11.14,19.64,71.23
2009-05-11,130.96,11.17,19.73,69.64
2009-05-12,129.71,11.36,20.06,71.2
2009-05-13,124.02,11.31,20.0,70.57
2009-05-14,123.53,11.23,20.23,70.08
2009-05-15,124.62,11.12,20.5,69.75
2009-05-18,126.7,11.3,20.6,70.76
2009-05-19,129.31,11.74,20.74,71.13
2009-05-20,129.21,11.55,20.69,71.39
2009-05-21,126.78,10.98,20.23,68.98
2009-05-22,124.18,11.06,20.17,69.68
2009-05-26,130.83,11.2,20.45,69.95
2009-05-27,134.98,11.43,20.6,70.62
2009-05-28,135.39,11.55,20.63,69.8
2009-05-29,135.9,11.96,20.94,70.25
2009-06-01,139.99,12.25,21.5,72.04
2009-06-02,141.34,12.38,21.98,73.21
2009-06-03,141.11,12.02,21.76,72.45
2009-06-04,144.18,12.21,21.9,73.05
2009-06-05,146.4,12.32,22.31,73.5
2009-06-08,144.23,12.4,22.32,73.69
2009-06-09,144.56,12.79,22.32,73.82
2009-06-10,142.35,12.97,22.62,74.12
2009-06-11,141.56,13.32,23.26,74.83
2009-06-12,139.1,13.4,23.38,74.16
2009-06-15,136.93,13.49,23.54,72.96
2009-06-16,138.47,13.17,24.11,73.43
2009-06-17,137.45,12.88,23.82,71.78
2009-06-18,138.0,12.85,23.69,72.09
2009-06-19,139.5,13.44,24.34,72.0
2009-06-22,141.56,13.49,23.95,70.17
2009-06-23,136.95,13.12,23.66,69.64
2009-06-24,137.5,13.35,23.75,69.62
2009-06-25,140.2,13.75,23.92,70.03
2009-06-26,143.56,13.88,23.69,69.79
2009-06-29,143.95,13.96,24.03,70.78
2009-06-30,143.8,13.93,24.24,70.97
2009-07-01,144.66,13.81,24.3,71.51
2009-07-02,142.83,13.23,24.04,69.72
2009-07-06,138.99,13.47,23.28,68.15
2009-07-07,139.68,13.57,23.14,67.81
2009-07-08,138.04,13.14,22.69,67.13
2009-07-09,137.99,13.22,22.81,66.97
2009-07-10,138.97,13.5,22.54,65.4
2009-07-13,142.34,13.22,23.29,65.73
2009-07-14,143.18,12.69,23.22,66.35
2009-07-15,147.0,12.39,24.12,68.51
2009-07-16,148.02,12.83,24.44,68.8
2009-07-17,152.02,12.89,24.45,68.75
2009-07-20,155.04,12.97,24.53,69.38
2009-07-21,153.43,13.38,24.83,70.51
2009-07-22,158.73,13.43,24.9,70.72
2009-07-23,158.44,13.88,25.72,71.74
2009-07-24,160.0,13.57,23.89,72.38
2009-07-27,160.88,13.79,23.45,72.79
2009-07-28,160.1,14.24,23.55,72.5
2009-07-29,160.45,14.03,23.91,71.58
2009-07-30,164.72,14.0,24.43,71.52
2009-07-31,165.0,13.62,24.07,70.5
2009-08-03,166.64,13.7,23.86,71.4
2009-08-04,165.57,13.8,23.79,70.64
2009-08-05,167.39,13.9,24.25,70.49
2009-08-06,166.51,13.79,23.98,70.03
2009-08-07,166.6,13.43,23.82,70.39
2009-08-10,166.6,13.72,23.55,69.71
2009-08-11,164.38,13.69,23.4,68.79
2009-08-12,166.71,13.97,23.9,69.55
2009-08-13,168.67,14.3,23.85,69.22
2009-08-14,168.23,14.34,23.8,68.66
2009-08-17,163.59,14.0,23.6,67.37
2009-08-18,164.24,14.56,23.65,66.81
2009-08-19,165.3,14.56,23.72,68.19
2009-08-20,166.72,14.57,23.87,68.78
2009-08-21,169.37,14.76,24.42,70.0
2009-08-24,170.71,15.27,24.73,71.65
2009-08-25,170.94,14.98,24.82,71.89
2009-08-26,169.55,14.77,24.75,71.47
2009-08-27,169.57,15.76,24.78,71.17
2009-08-28,172.49,17.26,25.49,71.2
2009-08-31,168.85,15.86,24.85,69.85
2009-09-01,170.0,15.9,24.74,69.5
2009-09-02,167.61,15.56,24.14,68.9
2009-09-03,167.1,15.69,24.14,68.65
2009-09-04,170.7,15.74,24.8,69.3
2009-09-08,173.14,15.97,24.84,70.97
2009-09-09,174.47,16.04,24.95,71.05
2009-09-10,173.25,16.6,25.05,71.04
2009-09-11,173.18,16.75,25.17,71.08
2009-09-14,173.9,16.55,25.09,70.29
2009-09-15,175.65,16.79,25.27,70.18
2009-09-16,182.75,17.04,25.35,70.38
2009-09-17,186.79,17.13,25.38,70.45
2009-09-18,186.55,17.04,25.48,70.48
2009-09-21,185.16,16.2,25.37,69.68
2009-09-22,185.38,15.9,25.82,70.14
2009-09-23,188.9,16.34,26.25,70.34
2009-09-24,187.7,16.14,26.11,69.36
2009-09-25,185.5,15.6,25.82,69.54
2009-09-28,186.68,15.76,26.16,69.85
2009-09-29,187.4,15.74,25.96,69.71
2009-09-30,186.45,15.4,25.99,69.24
2009-10-01,186.22,15.31,25.47,68.5
2009-10-02,185.94,15.25,25.09,67.14
2009-10-05,186.86,15.41,25.06,67.78
2009-10-06,190.01,15.51,25.21,69.1
2009-10-07,190.55,15.56,25.18,68.93
2009-10-08,191.45,15.94,25.9,69.3
2009-10-09,190.7,16.2,25.79,69.27
2009-10-12,191.51,15.98,25.89,70.5
2009-10-13,191.17,15.46,25.94,70.39
2009-10-14,192.32,15.76,26.2,71.88
2009-10-15,190.92,15.65,26.71,73.0
2009-10-16,190.36,15.38,26.63,73.35
2009-10-19,190.0,15.47,26.58,73.97
2009-10-20,201.75,15.5,26.51,73.54
2009-10-21,208.71,15.62,26.75,74.3
2009-10-22,207.85,15.51,26.72,74.65
2009-10-23,205.8,16.1,29.35,74.33
2009-10-26,206.75,15.68,29.02,74.92
2009-10-27,202.81,15.44,28.88,75.0
2009-10-28,198.02,15.17,28.77,74.96
2009-10-29,196.81,15.01,28.41,74.0
2009-10-30,196.8,14.95,28.4,73.82
2009-11-02,192.88,14.59,28.05,72.85
2009-11-03,189.52,14.6,27.74,72.3
2009-11-04,193.85,14.81,28.39,72.53
2009-11-05,195.0,14.95,28.74,72.75
2009-11-06,195.19,14.97,28.63,72.69
2009-11-09,201.9,15.55,29.0,73.17
2009-11-10,204.98,15.61,29.28,73.23
2009-11-11,205.0,15.72,29.3,73.43
2009-11-12,204.87,15.65,29.49,73.05
2009-11-13,204.83,15.63,29.79,73.16
2009-11-16,208.0,16.0,29.8,74.67
2009-11-17,207.44,15.98,30.0,75.16
2009-11-18,207.0,16.1,30.14,75.4
2009-11-19,204.61,16.0,30.0,74.9
2009-11-20,200.39,14.69,29.77,74.81
2009-11-23,206.0,14.85,30.01,75.96
2009-11-24,205.88,14.79,29.99,75.99
2009-11-25,205.65,14.44,29.86,76.54
2009-11-27,202.96,14.3,29.39,75.38
2009-11-30,201.68,14.28,29.45,75.35
2009-12-01,202.77,14.23,30.05,76.24
2009-12-02,201.42,14.02,29.99,76.3
2009-12-03,198.98,13.84,30.2,75.76
2009-12-04,199.88,13.71,30.37,75.97
2009-12-07,193.77,13.53,30.08,74.72
2009-12-08,192.35,13.22,29.74,73.5
2009-12-09,198.16,13.19,29.81,73.55
2009-12-10,199.7,13.43,29.96,73.56
2009-12-11,198.0,13.39,30.0,73.15
2009-12-14,197.43,13.28,30.16,71.3
2009-12-15,197.51,13.65,30.21,70.11
2009-12-16,196.5,13.82,30.41,69.6
2009-12-17,195.0,13.85,29.96,68.86
2009-12-18,195.5,13.87,30.45,68.8
2009-12-21,199.75,14.22,30.84,68.75
2009-12-22,200.85,14.32,30.93,69.21
2009-12-23,202.38,14.5,30.95,68.78
2009-12-24,209.35,14.8,31.0,68.75
2009-12-28,213.95,14.81,31.18,69.12
2009-12-29,212.72,14.67,31.5,69.4
2009-12-30,212.0,14.79,31.29,68.96
2009-12-31,213.35,14.8,30.99,68.86
2010-01-04,214.5,14.7,31.1,69.26
2010-01-05,215.59,14.94,31.1,69.45
2010-01-06,215.23,14.88,31.08,70.6
2010-01-07,212.0,14.8,30.7,70.06
2010-01-08,212.0,14.92,30.88,69.75
2010-01-11,213.0,15.0,30.76,70.52
2010-01-12,209.77,15.2,30.4,69.99
2010-01-13,210.93,15.15,30.52,70.04
2010-01-14,210.46,15.16,31.1,69.74
2010-01-15,211.6,14.9,31.24,69.69
2010-01-19,215.19,14.85,31.24,69.35
2010-01-20,215.55,14.74,30.94,68.66
2010-01-21,213.31,14.76,30.72,68.15
2010-01-22,207.5,14.41,30.2,67.14
2010-01-25,204.7,14.1,29.66,66.76
2010-01-26,213.71,13.94,29.85,66.74
2010-01-27,210.58,13.69,29.82,66.06
2010-01-28,205.5,13.64,29.87,65.85
2010-01-29,202.2,13.47,29.92,65.82
2010-02-01,196.0,13.29,28.48,66.41
2010-02-02,196.32,13.38,28.5,67.12
2010-02-03,200.2,13.44,28.79,67.23
2010-02-04,198.37,13.36,28.5,66.35
2010-02-05,196.0,13.31,28.28,64.9
2010-02-08,197.88,13.73,28.08,65.49
2010-02-09,197.5,13.69,28.34,65.71
2010-02-10,196.6,13.96,28.24,65.22
2010-02-11,199.75,14.0,28.4,65.48
2010-02-12,201.64,13.89,28.06,65.14
2010-02-16,203.69,14.22,28.37,66.38
2010-02-17,204.31,14.36,28.65,66.45
2010-02-18,203.89,14.48,29.03,66.09
2010-02-19,203.2,13.71,28.92,66.24
2010-02-22,202.5,13.5,28.94,66.12
2010-02-23,201.33,13.4,28.83,65.56
2010-02-24,201.44,13.4,28.79,65.87
2010-02-25,202.86,13.3,28.65,65.17
2010-02-26,205.17,13.31,28.85,65.4
2010-03-01,209.5,13.65,29.05,65.54
2010-03-02,210.83,13.99,29.3,65.79
2010-03-03,209.87,13.79,28.61,65.97
2010-03-04,210.92,13.75,28.65,65.63
2010-03-05,219.7,13.97,28.68,66.52
2010-03-08,220.09,14.07,28.93,66.79
2010-03-09,225.0,14.4,29.11,67.19
2010-03-10,225.48,14.51,29.11,67.42
2010-03-11,225.5,14.27,29.19,67.56
2010-03-12,227.73,14.36,29.38,67.58
2010-03-15,225.5,14.33,29.37,66.69
2010-03-16,224.98,14.33,29.49,66.68
2010-03-17,226.45,14.82,29.87,67.79
2010-03-18,225.0,14.65,29.72,67.74
2010-03-19,225.24,14.63,29.9,67.89
2010-03-22,226.0,14.72,29.7,67.2
2010-03-23,228.78,15.25,29.9,66.98
2010-03-24,230.2,15.12,29.85,66.86
2010-03-25,230.97,15.16,30.57,66.92
2010-03-26,231.95,15.0,30.2,66.88
2010-03-29,233.87,15.2,29.82,67.48
2010-03-30,237.48,15.07,29.86,67.3
2010-03-31,236.61,15.18,29.72,67.19
2010-04-01,238.73,15.19,29.54,67.8
2010-04-05,238.51,15.31,29.43,68.36
2010-04-06,240.24,15.63,29.58,68.35
2010-04-07,241.92,15.97,29.56,67.85
2010-04-08,241.54,15.78,29.98,68.22
2010-04-09,241.89,15.85,30.41,68.98
2010-04-12,243.07,15.99,30.49,69.05
2010-04-13,242.8,15.91,30.5,68.76
2010-04-14,245.81,16.68,31.0,68.82
2010-04-15,249.03,16.93,30.95,68.72
2010-04-16,251.14,17.0,30.98,68.7
2010-04-19,247.89,16.92,31.25,68.44
2010-04-20,249.25,17.04,31.44,69.22
2010-04-21,260.25,17.2,31.5,69.43
2010-04-22,266.75,17.5,31.53,68.73
2010-04-23,272.18,17.52,31.58,69.27
2010-04-26,272.46,17.41,31.28,69.53
2010-04-27,267.84,16.98,31.25,70.0
2010-04-28,264.0,16.58,31.0,69.54
2010-04-29,270.0,16.7,31.43,69.66
2010-04-30,270.57,16.75,31.08,69.31
2010-05-03,267.88,16.46,31.06,68.22
2010-05-04,263.29,16.28,30.55,67.26
2010-05-05,258.14,15.98,30.09,66.94
2010-05-06,258.25,15.95,29.88,66.23
2010-05-07,246.57,15.4,28.95,64.92
2010-05-10,254.65,15.79,29.48,65.75
2010-05-11,259.89,15.83,29.65,65.0
2010-05-12,263.13,15.8,29.58,65.34
2010-05-13,265.0,15.96,29.73,65.27
2010-05-14,256.48,15.39,29.21,64.73
2010-05-17,256.18,15.31,29.23,63.88
2010-05-18,258.55,15.45,29.0,64.27
2010-05-19,252.92,15.2,28.69,62.94
2010-05-20,243.85,14.65,27.84,61.68
2010-05-21,244.5,15.0,27.11,60.95
2010-05-24,250.9,13.87,26.86,61.0
2010-05-25,246.76,13.34,26.33,59.78
2010-05-26,252.13,13.63,26.61,60.46
2010-05-27,253.89,13.71,26.36,61.55
2010-05-28,259.4,13.53,26.12,61.67
2010-06-01,265.94,13.51,26.31,60.86
2010-06-02,264.8,13.28,26.48,60.8
2010-06-03,265.55,13.96,26.93,62.01
2010-06-04,261.9,13.52,26.57,61.05
2010-06-07,259.15,13.34,25.83,60.41
2010-06-08,253.8,13.02,25.26,61.44
2010-06-09,251.9,13.07,25.52,61.6
2010-06-10,250.98,13.1,25.15,62.0
2010-06-11,253.86,13.22,25.72,61.92
2010-06-14,259.15,13.44,25.96,62.46
2010-06-15,259.85,14.11,26.65,62.57
2010-06-16,267.75,14.06,26.58,62.62
2010-06-17,272.9,14.26,26.67,62.7
2010-06-18,275.0,14.28,26.53,63.37
2010-06-21,279.01,14.28,26.89,64.5
2010-06-22,275.97,14.2,26.45,63.2
2010-06-23,274.66,13.96,25.78,62.26
2010-06-24,273.2,13.81,25.72,61.2
2010-06-25,270.27,13.12,25.11,60.24
2010-06-28,269.75,13.12,24.61,59.39
2010-06-29,264.39,12.65,24.2,58.09
2010-06-30,257.97,12.46,23.68,57.73
2010-07-01,254.8,12.41,23.32,57.27
2010-07-02,250.93,12.14,23.48,56.99
2010-07-06,252.8,12.32,24.09,57.59
2010-07-07,258.77,12.48,24.32,58.45
2010-07-08,262.9,12.79,24.62,59.2
2010-07-09,259.9,12.91,24.41,59.01
2010-07-12,261.85,13.03,24.89,58.94
2010-07-13,256.4,13.29,25.3,59.72
2010-07-14,255.8,13.86,25.61,59.34
2010-07-15,256.97,13.73,25.59,59.49
2010-07-16,254.97,13.74,25.64,59.11
2010-07-19,249.88,13.48,25.3,58.74
2010-07-20,252.9,13.38,25.48,58.99
2010-07-21,265.15,13.45,25.65,59.13
2010-07-22,260.0,13.52,25.99,59.79
2010-07-23,260.38,13.53,26.02,59.81
2010-07-26,260.1,13.76,26.2,60.44
2010-07-27,264.8,13.95,26.24,60.9
2010-07-28,265.99,13.73,26.19,61.27
2010-07-29,262.65,13.69,26.41,61.88
2010-07-30,259.7,13.37,25.84,60.51
2010-08-02,262.59,13.68,26.38,62.04
2010-08-03,263.26,13.6,26.35,62.99
2010-08-04,264.28,13.53,26.24,62.89
2010-08-05,263.18,13.22,25.58,62.71
2010-08-06,261.49,13.12,25.56,62.5
2010-08-09,262.15,13.24,25.73,62.67
2010-08-10,260.45,12.81,25.34,62.17
2010-08-11,255.69,12.27,24.9,60.66
2010-08-12,253.1,12.12,24.68,60.56
2010-08-13,251.88,12.18,24.67,60.45
2010-08-16,250.01,12.08,24.61,60.25
2010-08-17,254.63,12.2,24.96,61.16
2010-08-18,254.67,12.31,24.95,60.72
2010-08-19,253.48,12.18,24.74,60.06
2010-08-20,253.92,12.24,24.4,59.07
2010-08-23,252.0,12.24,24.64,60.05
2010-08-24,243.0,11.75,24.35,59.45
2010-08-25,243.99,11.86,24.22,59.4
2010-08-26,245.75,11.95,24.19,59.5
2010-08-27,242.61,12.1,24.02,59.96
2010-08-30,245.75,12.22,23.82,59.9
2010-08-31,244.56,11.95,23.73,59.54
2010-09-01,251.46,12.15,23.95,60.96
2010-09-02,252.17,12.45,23.95,61.06
2010-09-03,258.78,12.6,24.45,61.6
2010-09-07,259.53,12.54,24.3,61.07
2010-09-08,264.39,12.72,24.2,61.26
2010-09-09,266.52,12.7,24.21,61.59
2010-09-10,264.5,12.21,24.03,61.48
2010-09-13,268.28,12.4,25.29,61.52
2010-09-14,269.17,12.55,25.35,61.34
2010-09-15,270.38,12.42,25.22,61.03
2010-09-16,276.67,12.46,25.37,60.99
2010-09-17,277.96,12.58,25.53,61.3
2010-09-20,283.78,12.73,25.52,61.82
2010-09-21,287.35,12.81,25.42,61.9
2010-09-22,287.98,12.66,24.97,62.0
2010-09-23,292.76,12.36,24.59,61.57
2010-09-24,293.53,12.69,24.8,62.13
2010-09-27,294.73,12.79,24.99,62.08
2010-09-28,291.77,12.77,24.9,62.26
2010-09-29,289.81,13.0,24.66,62.02
2010-09-30,290.0,13.17,24.83,62.44
2010-10-01,286.58,13.15,24.82,62.58
2010-10-04,282.9,13.0,23.99,62.73
2010-10-05,289.45,13.48,24.45,63.4
2010-10-06,291.99,13.38,24.54,63.94
2010-10-07,290.48,13.39,24.75,64.0
2010-10-08,294.5,13.74,24.65,64.53
2010-10-11,297.24,13.8,24.74,64.81
2010-10-12,299.5,14.14,24.93,64.89
2010-10-13,301.96,14.2,25.54,65.29
2010-10-14,302.47,14.3,25.34,65.45
2010-10-15,315.0,14.52,25.55,65.65
2010-10-18,319.0,14.73,25.95,66.54
2010-10-19,313.77,14.79,25.37,66.04
2010-10-20,314.25,14.77,25.4,66.39
2010-10-21,314.74,14.89,25.54,66.8
2010-10-22,310.04,14.71,25.54,66.55
2010-10-25,311.6,14.85,25.35,66.81
2010-10-26,309.74,14.7,25.97,66.57
2010-10-27,309.9,14.69,26.11,65.99
2010-10-28,308.0,14.77,26.38,66.7
2010-10-29,305.88,14.78,27.2,66.56
2010-11-01,305.6,14.7,27.22,67.21
2010-11-02,310.19,14.6,27.42,68.25
2010-11-03,312.88,14.51,27.49,68.27
2010-11-04,320.18,14.69,27.43,69.6
2010-11-05,319.57,14.59,27.19,70.0
2010-11-08,319.77,14.45,28.87,70.42
2010-11-09,321.3,14.61,27.11,71.11
2010-11-10,318.77,14.51,27.08,71.16
2010-11-11,318.4,14.01,26.72,71.9
2010-11-12,316.5,13.84,26.52,71.4
2010-11-15,310.54,13.85,26.5,71.22
2010-11-16,307.6,13.67,26.04,69.82
2010-11-17,303.99,13.57,25.91,69.38
2010-11-18,309.67,13.79,26.08,70.39
2010-11-19,308.4,14.15,25.83,70.59
2010-11-22,313.36,14.09,25.74,70.3
2010-11-23,311.75,13.88,25.6,69.15
2010-11-24,315.4,13.98,25.46,70.0
2010-11-26,317.7,13.84,25.41,69.43
2010-11-29,317.48,13.66,25.42,69.64
2010-11-30,314.36,13.4,25.47,69.75
2010-12-01,317.75,13.59,26.25,71.55
2010-12-02,319.0,13.68,26.98,71.66
2010-12-03,318.65,13.71,27.06,71.3
2010-12-06,322.33,13.75,26.98,71.6
2010-12-07,323.99,13.84,27.13,72.18
2010-12-08,321.02,13.71,27.24,72.22
2010-12-09,322.5,13.77,27.34,72.14
2010-12-10,321.05,14.02,27.4,72.18
2010-12-13,325.06,13.74,27.45,72.75
2010-12-14,322.54,13.45,27.75,72.5
2010-12-15,323.0,13.49,27.99,72.31
2010-12-16,322.61,13.41,27.99,72.33
2010-12-17,321.79,13.68,28.09,72.39
2010-12-20,323.25,13.66,27.99,72.5
2010-12-21,324.39,13.89,28.14,72.97
2010-12-22,325.72,13.9,28.4,73.0
2010-12-23,325.15,13.89,28.32,73.2
2010-12-27,325.44,13.82,28.2,73.3
2010-12-28,326.66,13.83,28.17,73.56
2010-12-29,326.45,13.8,28.12,73.69
2010-12-30,325.51,13.7,28.0,73.51
2010-12-31,323.48,13.63,27.92,73.51
2011-01-03,330.26,13.8,28.18,74.79
2011-01-04,332.5,13.87,28.17,74.95
2011-01-05,334.34,13.91,28.01,74.87
2011-01-06,335.25,14.28,28.85,75.43
2011-01-07,336.35,14.24,28.74,75.9
2011-01-10,343.23,14.23,28.4,75.27
2011-01-11,344.96,14.19,28.25,75.86
2011-01-12,344.43,14.42,28.59,76.62
2011-01-13,346.64,14.46,28.39,76.82
2011-01-14,348.48,14.23,28.38,78.0
2011-01-18,344.76,14.18,28.74,78.85
2011-01-19,348.6,14.15,28.68,78.93
2011-01-20,338.3,13.88,28.55,78.16
2011-01-21,334.88,13.71,28.43,79.1
2011-01-24,337.45,13.77,28.56,79.18
2011-01-25,341.44,13.81,28.45,78.99
2011-01-26,345.6,13.97,28.99,79.86
2011-01-27,344.69,13.83,29.46,79.98
2011-01-28,344.4,13.5,28.93,79.89
2011-01-31,340.04,13.21,27.9,80.82
2011-02-01,345.65,13.57,28.06,83.96
2011-02-02,345.25,13.78,28.11,83.98
2011-02-03,344.24,13.83,27.97,83.55
2011-02-04,346.7,13.92,27.84,83.52
2011-02-07,353.25,14.1,28.34,84.0
2011-02-08,355.52,14.17,28.34,83.65
2011-02-09,359.0,14.0,28.26,82.78
2011-02-10,360.0,13.97,27.94,83.31
2011-02-11,357.8,13.98,27.81,83.41
2011-02-14,359.48,14.19,27.27,85.11
2011-02-15,359.97,14.05,27.33,84.89
2011-02-16,364.9,15.89,27.07,83.86
2011-02-17,360.27,15.53,27.37,83.97
2011-02-18,359.5,15.65,27.21,84.5
2011-02-22,345.4,15.5,27.1,86.7
2011-02-23,344.64,15.19,26.86,88.23
2011-02-24,345.15,15.25,27.06,87.53
2011-02-25,348.43,15.28,26.95,86.24
2011-02-28,355.05,15.89,26.86,86.56
2011-03-01,355.72,15.93,26.78,86.5
2011-03-02,354.35,15.68,26.37,85.32
2011-03-03,359.79,15.83,26.4,85.95
2011-03-04,360.29,15.8,26.24,86.0
2011-03-07,361.67,15.74,26.27,86.08
2011-03-08,357.4,15.61,26.02,85.11
2011-03-09,354.76,15.57,25.98,84.55
2011-03-10,349.77,15.31,25.71,83.8
2011-03-11,352.32,15.34,25.85,82.91
2011-03-14,356.48,15.24,25.76,82.64
2011-03-15,347.84,14.77,25.47,82.09
2011-03-16,343.0,14.62,25.28,81.81
2011-03-17,339.61,14.41,25.22,81.5
2011-03-18,338.2,14.52,25.18,82.33
2011-03-21,339.74,15.02,25.58,83.33
2011-03-22,342.62,14.82,25.46,83.23
2011-03-23,340.22,15.14,25.61,83.0
2011-03-24,346.0,15.29,25.87,83.47
2011-03-25,352.06,15.29,25.95,83.93
2011-03-28,354.32,15.15,25.72,84.01
2011-03-29,350.96,14.9,25.52,83.89
2011-03-30,350.88,14.73,25.72,84.86
2011-03-31,349.8,14.65,25.68,84.94
2011-04-01,351.59,14.68,25.53,84.84
2011-04-04,344.6,14.4,25.66,84.93
2011-04-05,342.25,14.69,26.18,85.94
2011-04-06,343.9,14.78,26.31,85.89
2011-04-07,340.43,14.95,26.26,85.79
2011-04-08,340.15,14.92,26.28,86.22
2011-04-11,335.67,14.68,26.25,86.15
2011-04-12,333.73,14.74,25.85,84.25
2011-04-13,336.14,15.57,25.87,83.95
2011-04-14,336.0,15.25,25.44,83.84
2011-04-15,333.64,14.99,25.56,84.47
2011-04-18,332.23,14.73,25.28,84.0
2011-04-19,337.98,14.9,25.17,83.99
2011-04-20,345.75,15.31,26.0,85.68
2011-04-21,355.13,15.38,25.89,86.43
2011-04-25,353.75,15.42,25.62,86.5
2011-04-26,354.99,15.96,26.44,87.48
2011-04-27,352.35,15.83,26.39,87.9
2011-04-28,349.75,15.98,26.87,87.5
2011-04-29,353.95,15.73,26.64,88.0
2011-05-02,350.47,15.69,26.0,88.13
2011-05-03,349.89,15.8,25.85,86.78
2011-05-04,351.83,15.95,26.25,85.6
2011-05-05,350.95,16.36,26.08,83.99
2011-05-06,350.0,16.44,26.22,84.1
2011-05-09,349.2,16.33,25.96,83.72
2011-05-10,349.69,16.48,25.85,83.76
2011-05-11,350.0,16.8,25.66,82.69
2011-05-12,347.12,16.8,25.39,81.59
2011-05-13,346.25,16.65,25.32,81.77
2011-05-16,341.22,16.4,25.07,81.27
2011-05-17,336.14,16.28,24.7,80.79
2011-05-18,341.05,16.96,24.74,82.27
2011-05-19,342.41,16.7,24.88,82.58
2011-05-20,340.95,16.35,24.87,82.25
2011-05-23,335.98,15.92,24.25,81.01
2011-05-24,335.9,15.76,24.29,82.12
2011-05-25,338.56,15.6,24.31,82.53
2011-05-26,336.89,15.87,25.03,82.57
2011-05-27,337.63,15.88,24.9,83.13
2011-05-31,347.83,16.08,25.06,83.75
2011-06-01,352.13,16.06,25.1,83.65
2011-06-02,347.98,15.86,24.65,82.32
2011-06-03,345.33,15.81,24.14,81.79
